url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,39,17
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,12,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,7,4
/Atracsys/SlicerAstmPhantomTest/tree/master,6,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,5,3
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,3,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,3,2
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/Icons,2,2
