url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,32,22
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,19,7
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,14,5
/Atracsys/SlicerAstmPhantomTest/tree/master,12,5
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,11,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,7,5
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,7,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/gt/phantom.txt,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,2
