url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,48,15
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,10,2
/Atracsys/SlicerAstmPhantomTest/issues,7,4
/Atracsys/SlicerAstmPhantomTest/pulls,6,3
/Atracsys/SlicerAstmPhantomTest/branches,6,2
/Atracsys/SlicerAstmPhantomTest/commits,6,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,4,2
/Atracsys/SlicerAstmPhantomTest/branches/all,4,1
/Atracsys/SlicerAstmPhantomTest/branches/stale,4,1
/Atracsys/SlicerAstmPhantomTest/activity,3,1
