url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,65,37
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,17,11
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,12,7
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,6,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,6,3
/Atracsys/SlicerAstmPhantomTest/tree/master,6,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/gt,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,4,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,3
