url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,37,18
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,17,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,14,5
/Atracsys/SlicerAstmPhantomTest/tree/master,7,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,6,5
/Atracsys/SlicerAstmPhantomTest/issues,6,2
/Atracsys/SlicerAstmPhantomTest/issues/5,6,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/gt/phantom.txt,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,4,1
