url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,50,25
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,24,6
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,10,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,10,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,8,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,7,2
/Atracsys/SlicerAstmPhantomTest/pull/4,5,4
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/pitch.gif,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/yaw.gif,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,4,1
