referrer,views_total,views_unique
Google,51,10
atracsys.com,44,6
atracsys-measurement.com,37,1
statics.teams.cdn.office.net,8,2
github.com,6,3
yandex.ru,1,1
Bing,1,1
DuckDuckGo,1,1
