url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,34,18
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,12,6
/Atracsys/SlicerAstmPhantomTest/tree/master,8,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,6,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,5,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,3,3
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,3,3
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,3,2
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,2,2
