url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,27,18
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,5,3
/Atracsys/SlicerAstmPhantomTest/tree/master,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,3,2
/Atracsys/SlicerAstmPhantomTest/commit/1efb05510eaf9540e7f2bbd1eebc88349a582fca,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/.github/workflows,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/.github/workflows/github-repo-stats.yml,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot2.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,1,1
