url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,65,25
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,15,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,10,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master,5,2
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/server3.png,4,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2018_RAS.stl,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/.github/workflows/github-repo-stats.yml,2,1
/Atracsys/SlicerAstmPhantomTest/tree/master/.github/workflows,2,1
