url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,54,32
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,17,10
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,12,6
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,7,4
/Atracsys/SlicerAstmPhantomTest/tree/master,7,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,6,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/gt,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,4,4
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,4,3
