url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,33,15
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,14,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,10,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/locations_tests.svg,6,1
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,6,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,4,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/wv,4,1
/Atracsys/SlicerAstmPhantomTest/issues,3,1
/Atracsys/SlicerAstmPhantomTest/blame/master/AnalyzePhantomJSON.m,2,1
