url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,38,20
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,11,4
/Atracsys/SlicerAstmPhantomTest/tree/master,6,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,2,1
