url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,33,14
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,6,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,4,1
/Atracsys/SlicerAstmPhantomTest/issues,3,1
/Atracsys/SlicerAstmPhantomTest/blame/master/AnalyzePhantomJSON.m,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/License.txt,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/locations_tests.svg,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,2,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,2,1
