url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,26,15
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,10,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,8,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2018_RAS.stl,6,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,6,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/simpPhantom_RAS.stl,5,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,5,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/ftk250_RAS.stl,4,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/ftk500_RAS.stl,4,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/pointer_RAS.stl,3,3
