url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,42,29
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,25,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,8,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2018_RAS.stl,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/stk180_RAS.stl,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/License.txt,3,1
