url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,40,17
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,13,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,11,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,5,3
/Atracsys/SlicerAstmPhantomTest/issues,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Phantom.py,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Pointer.py,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/WorkingVolume.py,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,2,2
