url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,41,21
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,4,3
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,3,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,3,3
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot2.png,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,1,1
