url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,33,15
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,14,5
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/UI,4,1
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,3,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,3,1
/Atracsys/SlicerAstmPhantomTest/tree/master/.github/workflows,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Utils.py,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/UI/AstmPhantomTest.ui,2,1
