url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,41,20
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,18,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,7,3
/Atracsys/SlicerAstmPhantomTest/commits/master/AstmPhantomTest,4,1
/Atracsys/SlicerAstmPhantomTest/branches,3,1
/Atracsys/SlicerAstmPhantomTest/commit/28ffe752b5d1a9dbf2e7b10a737e9437011feee2,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/wv/FusionTrack500.txt,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,2,1
/Atracsys/SlicerAstmPhantomTest/graphs/commit-activity,2,1
/Atracsys/SlicerAstmPhantomTest/issues,2,1
