url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,73,28
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,25,5
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,20,3
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,20,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2018_RAS.stl,18,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,18,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/stk300_RAS.stl,10,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,10,2
/Atracsys/SlicerAstmPhantomTest/tree/master,9,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,8,4
