url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,33,22
/Atracsys/SlicerAstmPhantomTest/find/master,2,2
/Atracsys/SlicerAstmPhantomTest/blob/ccea5c3528b6353b12a31ab7f1b25a1ad5e2b9b6/AstmPhantomTest/AstmPhantomTestClasses/Phantom.py,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/pitch.gif,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/roll.gif,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/yaw.gif,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,1,1
/Atracsys/SlicerAstmPhantomTest/commit/47c75094114fc65594502eeef0a4103c0073d0f2,1,1
/Atracsys/SlicerAstmPhantomTest/commit/54136192714496cd7813ad380d0e29c7d54a66de,1,1
