url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,21,14
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot2.png,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,3,2
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,3,2
/Atracsys/SlicerAstmPhantomTest/blob/master/License.txt,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/wv_locations_dark.svg,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,2,2
