url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,24,13
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,9,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,6,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/.github/workflows,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,2,2
