url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,45,24
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,19,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,7,3
/Atracsys/SlicerAstmPhantomTest/commits/master/AstmPhantomTest,4,1
/Atracsys/SlicerAstmPhantomTest/commit/28ffe752b5d1a9dbf2e7b10a737e9437011feee2,3,3
/Atracsys/SlicerAstmPhantomTest/issues,3,2
/Atracsys/SlicerAstmPhantomTest/branches,3,1
/Atracsys/SlicerAstmPhantomTest/issues/5,3,1
/Atracsys/SlicerAstmPhantomTest/commit/ea3b2cc6da14232106917edd117c839ecb9939ab,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/wv/FusionTrack500.txt,2,1
