url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,43,26
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,23,10
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,14,5
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,13,6
/Atracsys/SlicerAstmPhantomTest/tree/master,11,4
/Atracsys/SlicerAstmPhantomTest/tree/master/readme_img,8,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,7,5
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/gt/phantom.txt,6,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/gt,5,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTestClasses/Measurements.py,5,3
