referrer,views_total,views_unique
atracsys.com,43,14
Google,23,8
statics.teams.cdn.office.net,6,3
Bing,4,2
extensions.slicer.org,1,1
github.com,1,1
DuckDuckGo,1,1
atracsys-measurement.com,1,1
