url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,19,16
/Atracsys/SlicerAstmPhantomTest/tree/master,5,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/.github/workflows,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/.github/workflows/github-repo-stats.yml,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot2.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,1,1
/Atracsys/SlicerAstmPhantomTest/blob/master/SlicerAstmPhantomTest.png,1,1
