url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,61,22
/Atracsys/SlicerAstmPhantomTest/tree/master,30,5
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,23,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,16,5
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,14,4
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,10,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,8,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,6,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,4,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,4,2
