url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,60,24
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,47,6
/Atracsys/SlicerAstmPhantomTest/tree/master,30,6
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,21,4
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,14,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,13,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,12,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,8,3
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,6,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,4,2
