url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,36,16
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,7,3
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,5,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,4,2
/Atracsys/SlicerAstmPhantomTest/blob/master/CMakeLists.txt,4,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/UI,4,1
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/UI/AstmPhantomTest.ui,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/calib.svg,2,1
/Atracsys/SlicerAstmPhantomTest/blob/master/readme_img/wv_guidance.svg,2,1
