url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,56,27
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,28,6
/Atracsys/SlicerAstmPhantomTest/blob/master/README.md,26,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2022_RAS.stl,20,3
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/phantom2018_RAS.stl,18,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,18,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,12,5
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,12,3
/Atracsys/SlicerAstmPhantomTest/tree/master,10,5
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/stk300_RAS.stl,10,2
