referrer,views_total,views_unique
Google,40,8
atracsys.com,16,12
statics.teams.cdn.office.net,4,3
Bing,3,2
extensions.slicer.org,1,1
github.com,1,1
DuckDuckGo,1,1
atracsys-measurement.com,1,1
