url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,31,14
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,8,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,8,3
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/models,4,2
/Atracsys/SlicerAstmPhantomTest/graphs/traffic,4,1
/Atracsys/SlicerAstmPhantomTest/tree/e09a59f2097b6054f2fb1c0d8161db505b44ac16/AstmPhantomTest,3,1
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources/wv,3,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/Resources/models/ftk250_RAS.stl,2,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,2,2
/Atracsys/SlicerAstmPhantomTest/blob/master/AnalyzePhantomJSON.m,2,1
