url_path,views_total,views_unique
/Atracsys/SlicerAstmPhantomTest,52,21
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest,12,4
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/Resources,6,1
/Atracsys/SlicerAstmPhantomTest/blob/master/AstmPhantomTest/AstmPhantomTest.py,5,2
/Atracsys/SlicerAstmPhantomTest/issues,5,2
/Atracsys/SlicerAstmPhantomTest/tree/master/screenshots,4,4
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot3.png,3,3
/Atracsys/SlicerAstmPhantomTest/blob/master/screenshots/screenshot1.png,3,2
/Atracsys/SlicerAstmPhantomTest/issues/5,3,2
/Atracsys/SlicerAstmPhantomTest/tree/master/AstmPhantomTest/AstmPhantomTestClasses,3,2
